traj#,linkId,laneId,gtuId,t,x,v,a,timeToCollision,gap,dv
2,AB,Lane 1,1,0.45,112.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.5,113.888885,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.55,115.27778,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.6,116.666664,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.65,118.05556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.7,119.44444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.75,120.833336,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.8,122.22222,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.85,123.611115,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.9,125.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,0.95,126.388885,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.0,127.77778,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.05,129.16667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.1,130.55556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.15,131.94444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.2,133.33333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.25,134.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.3,136.11111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.35,137.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.4,138.88889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.45,140.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.5,141.66667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.55,143.05556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.6,144.44444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.65,145.83333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.7,147.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.75,148.61111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.8,150.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.85,151.38889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.9,152.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,1.95,154.16667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.0,155.55556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.05,156.94444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.1,158.33333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.15,159.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.2,161.11111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.25,162.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.3,163.88889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.35,165.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.4,166.66667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.45,168.05556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.5,169.44444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.55,170.83333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.6,172.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.65,173.61111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.7,175.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.75,176.38889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.8,177.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.85,179.16667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.9,180.55556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,2.95,181.94444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.0,183.33333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.05,184.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.1,186.11111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.15,187.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.2,188.88889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.25,190.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.3,191.66667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.35,193.05556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.4,194.44444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.45,195.83333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.5,197.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.55,198.61111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.6,200.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.65,201.38889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.7,202.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.75,204.16667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.8,205.55556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.85,206.94444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.9,208.33333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,3.95,209.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.0,211.11111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.05,212.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.1,213.88889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.15,215.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.2,216.66667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.25,218.05556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.3,219.44444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.35,220.83333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.4,222.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.45,223.61111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.5,225.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.55,226.38889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.6,227.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.65,229.16667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.7,230.55556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.75,231.94444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.8,233.33333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.85,234.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.9,236.11111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,4.95,237.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.0,238.88889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.05,240.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.1,241.66667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.15,243.05556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.2,244.44444,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.25,245.83333,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.3,247.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.35,248.61111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.4,250.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.45,251.38889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.5,252.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.55,254.16667,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.6,255.55556,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.65,256.94446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.7,258.33334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.75,259.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.8,261.1111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.85,262.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.9,263.8889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,5.95,265.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.0,266.66666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.05,268.05554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.1,269.44446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.15,270.83334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.2,272.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.25,273.6111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.3,275.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.35,276.3889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.4,277.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.45,279.16666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.5,280.55554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.55,281.94446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.6,283.33334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.65,284.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.7,286.1111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.75,287.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.8,288.8889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.85,290.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.9,291.66666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,6.95,293.05554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.0,294.44446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.05,295.83334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.1,297.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.15,298.6111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.2,300.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.25,301.3889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.3,302.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.35,304.16666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.4,305.55554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.45,306.94446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.5,308.33334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.55,309.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.6,311.1111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.65,312.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.7,313.8889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.75,315.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.8,316.66666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.85,318.05554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.9,319.44446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,7.95,320.83334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.0,322.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.05,323.6111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.1,325.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.15,326.3889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.2,327.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.25,329.16666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.3,330.55554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.35,331.94446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.4,333.33334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.45,334.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.5,336.1111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.55,337.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.6,338.8889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.65,340.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.7,341.66666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.75,343.05554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.8,344.44446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.85,345.83334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.9,347.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,8.95,348.6111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.0,350.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.05,351.3889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.1,352.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.15,354.16666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.2,355.55554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.25,356.94446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.3,358.33334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.35,359.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.4,361.1111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.45,362.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.5,363.8889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.55,365.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.6,366.66666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.65,368.05554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.7,369.44446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.75,370.83334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.8,372.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.85,373.6111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.9,375.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,9.95,376.3889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.0,377.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.05,379.16666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.1,380.55554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.15,381.94446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.2,383.33334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.25,384.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.3,386.1111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.35,387.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.4,388.8889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.45,390.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.5,391.66666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.55,393.05554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.6,394.44446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.65,395.83334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.7,397.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.75,398.6111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.8,400.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.85,401.3889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.9,402.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,10.95,404.16666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.0,405.55554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.05,406.94446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.1,408.33334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.15,409.72223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.2,411.1111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.25,412.5,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.3,413.8889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.35,415.27777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.4,416.66666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.45,418.05554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.5,419.44446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.55,420.83334,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.6,422.22223,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.65,423.6111,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.7,425.0,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.75,426.3889,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.8,427.77777,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.85,429.16666,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.9,430.55554,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,11.95,431.94446,27.777779,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.0,433.33334,27.777779,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.05,434.71222,27.377777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.1,436.0711,26.977777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.15,437.41,26.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.2,438.72888,26.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.25,440.02777,25.777779,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.3,441.30667,25.377777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.35,442.56555,24.977777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.4,443.80444,24.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.45,445.02335,24.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.5,446.22223,23.777779,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.55,447.40112,23.377777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.6,448.56,22.977777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.65,449.69888,22.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.7,450.81778,22.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.75,451.91666,21.777779,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.8,452.99554,21.377777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.85,454.05444,20.977777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.9,455.09332,20.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,12.95,456.1122,20.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.0,457.1111,19.777779,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.05,458.09,19.377777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.1,459.0489,18.977777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.15,459.9878,18.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.2,460.90668,18.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.25,461.80554,17.777779,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.3,462.68445,17.377777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.35,463.54333,16.977777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.4,464.38223,16.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.45,465.2011,16.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.5,466.0,15.777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.55,466.7789,15.377778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.6,467.53778,14.9777775,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.65,468.27667,14.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.7,468.99554,14.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.75,469.69446,13.777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.8,470.37332,13.377778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.85,471.03223,12.9777775,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.9,471.6711,12.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,13.95,472.29,12.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.0,472.8889,11.777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.05,473.46777,11.377778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.1,474.02667,10.9777775,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.15,474.56555,10.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.2,475.08444,10.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.25,475.58334,9.777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.3,476.06223,9.377778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.35,476.52112,8.9777775,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.4,476.96,8.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.45,477.37888,8.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.5,477.77777,7.7777777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.55,478.15668,7.3777776,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.6,478.51556,6.977778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.65,478.85443,6.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.7,479.17334,6.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.75,479.47223,5.7777777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.8,479.7511,5.3777776,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.85,480.01,4.977778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.9,480.2489,4.577778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,14.95,480.46777,4.177778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.0,480.66666,3.7777777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.05,480.84555,3.3777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.1,481.00446,2.9777777,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.15,481.14334,2.5777779,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.2,481.2622,2.1777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.25,481.3611,1.7777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.3,481.44,1.3777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.35,481.4989,0.9777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.4,481.53778,0.5777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.45,481.55667,0.17777778,-8.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
